odd_residue_mod_2^k,phi,v2(3r+1),succ_residue,check_w_blur+delta+phi(succ)-phi(res)
6169,-1.026314381697,2,4627,-0.000001000000
6171,-1.431843714382,1,1065,-0.000001000000
6173,-1.026314381697,3,2315,-0.000001000000
6175,6.023068908713,1,1071,-0.000001000000
6177,-1.026314381697,2,4633,-0.000001000000
6179,-4.894456854686,1,1077,-0.000001000000
6181,-5.018613864488,4,1159,-0.000001000000
6183,3.538098034348,1,1083,-0.000001000000
6185,-1.595304552455,2,4639,-0.000001000000
6187,-3.916814588747,1,1089,-0.000001000000
6189,-6.973898396366,3,2321,-0.000001000000
6191,-1.431843714382,1,1095,-0.000001000000
6193,5.656843404298,2,4645,-0.000001000000
6195,0.075484894044,1,1101,-0.000001000000
6197,-0.048672115758,5,581,-0.000001000000
6199,3.538098034348,1,1107,-0.000001000000
6201,-6.973898396366,2,4651,-0.000001000000
6203,3.538098034348,1,1113,-0.000001000000
6205,2.436298758607,3,2327,-0.000001000000
6207,-0.454201448443,1,1119,-0.000001000000
6209,2.436298758607,2,4657,-0.000001000000
6211,-3.916814588747,1,1125,-0.000001000000
6213,-0.048672115758,4,1165,-0.000001000000
6215,-4.364770512198,1,1131,-0.000001000000
6217,-4.080275426820,2,4663,-0.000001000000
6219,-5.872099120624,1,1137,-0.000001000000
6221,-6.973898396366,3,2333,-0.000001000000
6223,-4.894456854686,1,1143,-0.000001000000
6225,-6.973898396366,2,4669,-0.000001000000
6227,-3.916814588747,1,1149,-0.000001000000
6229,-0.048672115758,8,73,-0.000001000000
6231,-4.894456854686,1,1155,-0.000001000000
6233,-5.018613864488,2,4675,-0.000001000000
6235,7.736284945978,1,1161,-0.000001000000
6237,-5.018613864488,3,2339,-0.000001000000
6239,-4.894456854686,1,1167,-0.000001000000
6241,-5.996256130427,2,4681,-0.000001000000
6243,2.030769425922,1,1173,-0.000001000000
6245,-5.018613864488,4,1171,-0.000001000000
6247,-2.939172322808,1,1179,-0.000001000000
6249,-5.057917692758,2,4687,-0.000001000000
6251,4.515740300286,1,1185,-0.000001000000
6253,-3.305397827223,3,2345,-0.000001000000
6255,-3.387128246260,1,1191,-0.000001000000
6257,-0.048672115758,2,4693,-0.000001000000
6259,2.030769425922,1,1197,-0.000001000000
6261,-0.048672115758,5,587,-0.000001000000
6263,-2.939172322808,1,1203,-0.000001000000
6265,-0.493505276713,2,4699,-0.000001000000
6267,-2.939172322808,1,1209,-0.000001000000
6269,-5.018613864488,3,2351,-0.000001000000
6271,5.617539576028,1,1215,-0.000001000000
6273,-5.018613864488,2,4705,-0.000001000000
6275,-4.446500931235,1,1221,-0.000001000000
6277,-6.973898396366,4,1177,-0.000001000000
6279,3.008411691860,1,1227,-0.000001000000
6281,1.867308587849,2,4711,-0.000001000000
6283,3.008411691860,1,1233,-0.000001000000
6285,-0.048672115758,3,2357,-0.000001000000
6287,3.008411691860,1,1239,-0.000001000000
6289,-5.018613864488,2,4717,-0.000001000000
6291,-0.454201448443,1,1245,-0.000001000000
6293,-5.018613864488,6,295,-0.000001000000
6295,-5.424143197173,1,1251,-0.000001000000
6297,-5.018613864488,2,4723,-0.000001000000
6299,-4.446500931235,1,1257,-0.000001000000
6301,-5.018613864488,3,2363,-0.000001000000
6303,9.122579307097,1,1263,-0.000001000000
6305,-3.835084169711,2,4729,-0.000001000000
6307,-4.446500931235,1,1269,-0.000001000000
6309,-2.572946818393,4,1183,-0.000001000000
6311,0.811058665370,1,1275,-0.000001000000
6313,1.056249922479,2,4735,-0.000001000000
6315,-3.468858665296,1,1281,-0.000001000000
6317,-0.048672115758,3,2369,-0.000001000000
6319,3.986053957799,1,1287,-0.000001000000
6321,2.436298758607,2,4741,-0.000001000000
6323,0.523440817495,1,1293,-0.000001000000
6325,-3.511285256062,5,593,-0.000001000000
6327,3.986053957799,1,1299,-0.000001000000
6329,2.436298758607,2,4747,-0.000001000000
6331,-3.468858665296,1,1305,-0.000001000000
6333,6.797946508309,3,2375,-0.000001000000
6335,0.523440817495,1,1311,-0.000001000000
6337,-5.466569787939,2,4753,-0.000001000000
6339,-3.468858665296,1,1317,-0.000001000000
6341,-3.511285256062,4,1189,-0.000001000000
6343,-3.468858665296,1,1323,-0.000001000000
6345,-4.609961769307,2,4759,-0.000001000000
6347,-3.468858665296,1,1329,-0.000001000000
6349,-3.511285256062,3,2381,-0.000001000000
6351,3.986053957799,1,1335,-0.000001000000
6353,-5.466569787939,2,4765,-0.000001000000
6355,-1.961530056870,1,1341,-0.000001000000
6357,-7.503584738853,7,149,-0.000001000000
6359,-2.491216399357,1,1347,-0.000001000000
6361,0.238945732117,2,4771,-0.000001000000
6363,-4.446500931235,1,1353,-0.000001000000
6365,-1.065618209967,3,2387,-0.000001000000
6367,-2.491216399357,1,1359,-0.000001000000
6369,0.036181065774,2,4777,-0.000001000000
6371,-6.401785463112,1,1365,-0.000001000000
6373,-0.048672115758,4,1195,-0.000001000000
6375,1.501083083434,1,1371,-0.000001000000
6377,-3.632319503368,2,4783,-0.000001000000
6379,4.963696223738,1,1377,-0.000001000000
6381,-4.040971598549,3,2393,-0.000001000000
6383,2.115622607454,1,1383,-0.000001000000
6385,-0.048672115758,2,4789,-0.000001000000
6387,2.478725349373,1,1389,-0.000001000000
6389,-0.048672115758,5,599,-0.000001000000
6391,2.478725349373,1,1395,-0.000001000000
6393,3.413941024545,2,4795,-0.000001000000
6395,-0.045549353262,1,1401,-0.000001000000
6397,-3.714049922404,3,2399,-0.000001000000
6399,12.218966942986,1,1407,-0.000001000000
6401,-0.048672115758,2,4801,-0.000001000000
6403,2.478725349373,1,1413,-0.000001000000
6405,-5.018613864488,4,1201,-0.000001000000
6407,2.478725349373,1,1419,-0.000001000000
6409,-5.587604035246,2,4807,-0.000001000000
6411,-5.424143197173,1,1425,-0.000001000000
6413,-5.018613864488,3,2405,-0.000001000000
6415,-5.424143197173,1,1431,-0.000001000000
6417,-5.018613864488,2,4813,-0.000001000000
6419,-3.468858665296,1,1437,-0.000001000000
6421,-7.951540662304,6,301,-0.000001000000
6423,-3.998545007783,1,1443,-0.000001000000
6425,-0.048672115758,2,4819,-0.000001000000
6427,-0.124157009802,1,1449,-0.000001000000
6429,3.413941024545,3,2411,-0.000001000000
6431,3.456367615312,1,1455,-0.000001000000
6433,-5.018613864488,2,4825,-0.000001000000
6435,-0.006245524992,1,1461,-0.000001000000
6437,-4.040971598549,4,1207,-0.000001000000
6439,3.456367615312,1,1467,-0.000001000000
6441,-5.587604035246,2,4831,-0.000001000000
6443,-0.006245524992,1,1473,-0.000001000000
6445,-7.951540662304,3,2417,-0.000001000000
6447,-0.006245524992,1,1479,-0.000001000000
6449,-5.018613864488,2,4837,-0.000001000000
6451,-3.998545007783,1,1485,-0.000001000000
6453,-7.951540662304,5,605,-0.000001000000
6455,-0.535931867480,1,1491,-0.000001000000
6457,-0.902157371895,2,4843,-0.000001000000
6459,-3.998545007783,1,1497,-0.000001000000
6461,-2.246025142248,3,2423,-0.000001000000
6463,3.456367615312,1,1503,-0.000001000000
6465,-7.951540662304,2,4849,-0.000001000000
6467,-2.491216399357,1,1509,-0.000001000000
6469,-5.996256130427,4,1213,-0.000001000000
6471,7.939049612320,1,1515,-0.000001000000
6473,-4.609961769307,2,4855,-0.000001000000
6475,0.971396740947,1,1521,-0.000001000000
6477,-5.996256130427,3,2429,-0.000001000000
6479,4.434009881250,1,1527,-0.000001000000
6481,3.538098034348,2,4861,-0.000001000000
6483,-3.998545007783,1,1533,-0.000001000000
6485,-7.503584738853,10,19,-0.000001000000
6487,-4.976187273722,1,1539,-0.000001000000
6489,-5.996256130427,2,4867,-0.000001000000
6491,-3.020902741845,1,1545,-0.000001000000
6493,0.928970150180,3,2435,-0.000001000000
6495,4.434009881250,1,1551,-0.000001000000
6497,-0.980765028435,2,4873,-0.000001000000
6499,1.949039006885,1,1557,-0.000001000000
6501,0.928970150180,4,1219,-0.000001000000
6503,-1.307686704580,1,1563,-0.000001000000
6505,-5.139648111794,2,4879,-0.000001000000
6507,-4.976187273722,1,1569,-0.000001000000
6509,-4.040971598549,3,2441,-0.000001000000
6511,-3.020902741845,1,1575,-0.000001000000
6513,-6.525942472914,2,4885,-0.000001000000
6515,-1.513574133418,1,1581,-0.000001000000
6517,-6.525942472914,5,611,-0.000001000000
6519,-1.513574133418,1,1587,-0.000001000000
6521,4.803358148161,2,4891,-0.000001000000
6523,1.949039006885,1,1593,-0.000001000000
6525,-2.651554474933,3,2447,-0.000001000000
6527,-1.716338799761,1,1599,-0.000001000000
6529,3.413941024545,2,4897,-0.000001000000
6531,-5.953829539661,1,1605,-0.000001000000
6533,0.928970150180,4,1225,-0.000001000000
6535,-5.953829539661,1,1611,-0.000001000000
6537,-1.677034971491,2,4903,-0.000001000000
6539,-3.998545007783,1,1617,-0.000001000000
6541,-6.525942472914,3,2453,-0.000001000000
6543,2.926681272824,1,1623,-0.000001000000
6545,0.928970150180,2,4909,-0.000001000000
6547,-4.528231350271,1,1629,-0.000001000000
6549,-6.525942472914,6,307,-0.000001000000
6551,-4.528231350271,1,1635,-0.000001000000
6553,0.928970150180,2,4915,-0.000001000000
6555,-2.043260475906,1,1641,-0.000001000000
6557,-2.939172322808,3,2459,-0.000001000000
6559,2.926681272824,1,1647,-0.000001000000
6561,-4.040971598549,2,4921,-0.000001000000
6563,-0.535931867480,1,1653,-0.000001000000
6565,-4.040971598549,4,1231,-0.000001000000
6567,-4.528231350271,1,1659,-0.000001000000
6569,0.850362493640,2,4927,-0.000001000000
6571,9.773299896891,1,1665,-0.000001000000
6573,-4.040971598549,3,2465,-0.000001000000
6575,-4.528231350271,1,1671,-0.000001000000
6577,0.928970150180,2,4933,-0.000001000000
6579,-4.528231350271,1,1677,-0.000001000000
6581,0.928970150180,5,617,-0.000001000000
6583,-4.528231350271,1,1683,-0.000001000000
6585,0.928970150180,2,4939,-0.000001000000
6587,-4.976187273722,1,1689,-0.000001000000
6589,0.928970150180,3,2471,-0.000001000000
6591,0.811058665370,1,1695,-0.000001000000
6593,-0.048672115758,2,4945,-0.000001000000
6595,-3.020902741845,1,1701,-0.000001000000
6597,-7.503584738853,4,1237,-0.000001000000
6599,3.904323538763,1,1707,-0.000001000000
6601,3.292906777239,2,4951,-0.000001000000
6603,-5.505873616209,1,1713,-0.000001000000
6605,0.928970150180,3,2477,-0.000001000000
6607,3.904323538763,1,1719,-0.000001000000
6609,0.928970150180,2,4957,-0.000001000000
6611,-4.528231350271,1,1725,-0.000001000000
6613,-2.533642990123,7,155,-0.000001000000
6615,3.904323538763,1,1731,-0.000001000000
6617,-6.525942472914,2,4963,-0.000001000000
6619,0.441710398459,1,1737,-0.000001000000
6621,-6.525942472914,3,2483,-0.000001000000
6623,7.124868184454,1,1743,-0.000001000000
6625,4.476436472016,2,4969,-0.000001000000
6627,1.419352664398,1,1749,-0.000001000000
6629,-4.040971598549,4,1243,-0.000001000000
6631,-4.528231350271,1,1755,-0.000001000000
6633,-4.609961769307,2,4975,-0.000001000000
6635,0.441710398459,1,1761,-0.000001000000
6637,-6.525942472914,3,2489,-0.000001000000
6639,3.904323538763,1,1767,-0.000001000000
6641,-2.533642990123,2,4981,-0.000001000000
6643,-3.550589084332,1,1773,-0.000001000000
6645,0.928970150180,5,623,-0.000001000000
6647,3.904323538763,1,1779,-0.000001000000
6649,-1.023191619201,2,4987,-0.000001000000
6651,-5.505873616209,1,1785,-0.000001000000
6653,4.924392395468,3,2495,-0.000001000000
6655,7.043137765418,1,1791,-0.000001000000
6657,3.413941024545,2,4993,-0.000001000000
6659,1.419352664398,1,1797,-0.000001000000
6661,7.775588774248,4,1249,-0.000001000000
6663,-4.528231350271,1,1803,-0.000001000000
6665,0.807935902874,2,4999,-0.000001000000
6667,-3.550589084332,1,1809,-0.000001000000
6669,-7.503584738853,3,2501,-0.000001000000
6671,-3.550589084332,1,1815,-0.000001000000
6673,-7.503584738853,2,5005,-0.000001000000
6675,-4.528231350271,1,1821,-0.000001000000
6677,0.928970150180,6,313,-0.000001000000
6679,2.396994930337,1,1827,-0.000001000000
6681,-2.533642990123,2,5011,-0.000001000000
6683,-4.528231350271,1,1833,-0.000001000000
6685,-6.525942472914,3,2507,-0.000001000000
6687,4.881965804701,1,1839,-0.000001000000
6689,-6.525942472914,2,5017,-0.000001000000
6691,-5.057917692758,1,1845,-0.000001000000
6693,-2.533642990123,4,1255,-0.000001000000
6695,2.396994930337,1,1851,-0.000001000000
6697,-5.139648111794,2,5023,-0.000001000000
6699,-5.057917692758,1,1857,-0.000001000000
6701,0.928970150180,3,2513,-0.000001000000
6703,-2.572946818393,1,1863,-0.000001000000
6705,-6.525942472914,2,5029,-0.000001000000
6707,-1.065618209967,1,1869,-0.000001000000
6709,-6.525942472914,5,629,-0.000001000000
6711,9.243613554404,1,1875,-0.000001000000
6713,0.928970150180,2,5035,-0.000001000000
6715,-5.057917692758,1,1881,-0.000001000000
6717,-3.063329332611,3,2519,-0.000001000000
6719,-3.956118417017,1,1887,-0.000001000000
6721,-6.525942472914,2,5041,-0.000001000000
6723,-5.057917692758,1,1893,-0.000001000000
6725,-6.525942472914,4,1261,-0.000001000000
6727,-2.572946818393,1,1899,-0.000001000000
6729,-1.677034971491,2,5047,-0.000001000000
6731,-5.057917692758,1,1905,-0.000001000000
6733,-6.525942472914,3,2525,-0.000001000000
6735,-5.505873616209,1,1911,-0.000001000000
6737,7.043137765418,2,5053,-0.000001000000
6739,-3.550589084332,1,1917,-0.000001000000
6741,-6.525942472914,8,79,-0.000001000000
6743,-4.080275426820,1,1923,-0.000001000000
6745,-4.040971598549,2,5059,-0.000001000000
6747,-3.550589084332,1,1929,-0.000001000000
6749,-6.525942472914,3,2531,-0.000001000000
6751,3.374637196275,1,1935,-0.000001000000
6753,-3.141936989151,2,5065,-0.000001000000
6755,-0.087975944028,1,1941,-0.000001000000
6757,-6.973898396366,4,1267,-0.000001000000
6759,-1.595304552455,1,1947,-0.000001000000
6761,-2.206721313978,2,5071,-0.000001000000
6763,-5.057917692758,1,1953,-0.000001000000
6765,0.928970150180,3,2537,-0.000001000000
6767,5.290617899883,1,1959,-0.000001000000
6769,-6.525942472914,2,5077,-0.000001000000
6771,3.374637196275,1,1965,-0.000001000000
6773,-6.973898396366,5,635,-0.000001000000
6775,-6.035559958697,1,1971,-0.000001000000
6777,3.783289291456,2,5083,-0.000001000000
6779,3.374637196275,1,1977,-0.000001000000
6781,-1.186652457273,3,2543,-0.000001000000
6783,4.842661976431,1,1983,-0.000001000000
6785,0.971396740947,2,5089,-0.000001000000
6787,-6.035559958697,1,1989,-0.000001000000
6789,-6.973898396366,4,1273,-0.000001000000
6791,-4.080275426820,1,1995,-0.000001000000
6793,2.763220434752,2,5095,-0.000001000000
6795,-4.080275426820,1,2001,-0.000001000000
6797,-5.018613864488,3,2549,-0.000001000000
6799,-4.528231350271,1,2007,-0.000001000000
6801,-1.268382876310,2,5101,-0.000001000000
6803,-2.572946818393,1,2013,-0.000001000000
6805,-5.018613864488,6,319,-0.000001000000
6807,0.889666321910,1,2019,-0.000001000000
6809,1.298318417092,2,5107,-0.000001000000
6811,-0.778000362092,1,2025,-0.000001000000
6813,-5.018613864488,3,2555,-0.000001000000
6815,-2.246025142248,1,2031,-0.000001000000
6817,-3.632319503368,2,5113,-0.000001000000
6819,-4.080275426820,1,2037,-0.000001000000
6821,5.411652147189,4,1279,-0.000001000000
6823,-1.104922038237,1,2043,-0.000001000000
6825,8.550466373844,2,5119,-0.000001000000
6827,4.352279462214,1,2049,-0.000001000000
6829,1.906612416119,3,2561,-0.000001000000
6831,-5.057917692758,1,2055,-0.000001000000
6833,-5.548300206976,2,5125,-0.000001000000
6835,1.867308587849,1,2061,-0.000001000000
6837,-5.548300206976,5,641,-0.000001000000
6839,4.352279462214,1,2067,-0.000001000000
6841,-5.548300206976,2,5131,-0.000001000000
6843,-5.057917692758,1,2073,-0.000001000000
6845,1.906612416119,3,2567,-0.000001000000
6847,-1.186652457273,1,2079,-0.000001000000
6849,-5.548300206976,2,5137,-0.000001000000
6851,1.867308587849,1,2085,-0.000001000000
6853,-7.503584738853,4,1285,-0.000001000000
6855,-5.057917692758,1,2091,-0.000001000000
6857,-4.691692188343,2,5143,-0.000001000000
6859,-3.102633160881,1,2097,-0.000001000000
6861,-7.503584738853,3,2573,-0.000001000000
6863,-0.656966114786,1,2103,-0.000001000000
6865,1.906612416119,2,5149,-0.000001000000
6867,-1.595304552455,1,2109,-0.000001000000
6869,-1.556000724184,7,161,-0.000001000000
6871,-1.595304552455,1,2115,-0.000001000000
6873,-7.503584738853,2,5155,-0.000001000000
6875,0.850362493640,1,2121,-0.000001000000
6877,1.906612416119,3,2579,-0.000001000000
6879,-2.124990894942,1,2127,-0.000001000000
6881,-1.268382876310,2,5161,-0.000001000000
6883,-5.587604035246,1,2133,-0.000001000000
6885,-5.548300206976,4,1291,-0.000001000000
6887,-1.919103466103,1,2139,-0.000001000000
6889,0.160338075576,2,5167,-0.000001000000
6891,-2.124990894942,1,2145,-0.000001000000
6893,-5.548300206976,3,2585,-0.000001000000
6895,6.474147594660,1,2151,-0.000001000000
6897,-1.556000724184,2,5173,-0.000001000000
6899,-4.080275426820,1,2157,-0.000001000000
6901,-6.525942472914,5,647,-0.000001000000
6903,2.844950853788,1,2163,-0.000001000000
6905,1.216587998055,2,5179,-0.000001000000
6907,-2.124990894942,1,2169,-0.000001000000
6909,-3.753353750675,3,2591,-0.000001000000
6911,-1.186652457273,1,2175,-0.000001000000
6913,-6.525942472914,2,5185,-0.000001000000
6915,-4.609961769307,1,2181,-0.000001000000
6917,-1.556000724184,4,1297,-0.000001000000
6919,-2.124990894942,1,2187,-0.000001000000
6921,-1.229079048040,2,5191,-0.000001000000
6923,2.844950853788,1,2193,-0.000001000000
6925,1.906612416119,3,2597,-0.000001000000
6927,-5.587604035246,1,2199,-0.000001000000
6929,1.906612416119,2,5197,-0.000001000000
6931,-4.609961769307,1,2205,-0.000001000000
6933,-7.503584738853,6,325,-0.000001000000
6935,-0.617662286516,1,2211,-0.000001000000
6937,-3.998545007783,2,5203,-0.000001000000
6939,6.840373099075,1,2217,-0.000001000000
6941,-1.556000724184,3,2603,-0.000001000000
6943,12.585192447401,1,2223,-0.000001000000
6945,-6.525942472914,2,5209,-0.000001000000
6947,-4.609961769307,1,2229,-0.000001000000
6949,-1.556000724184,4,1303,-0.000001000000
6951,-4.609961769307,1,2235,-0.000001000000
6953,-3.714049922404,2,5215,-0.000001000000
6955,-4.609961769307,1,2241,-0.000001000000
6957,-5.548300206976,3,2609,-0.000001000000
6959,-2.124990894942,1,2247,-0.000001000000
6961,-5.548300206976,2,5221,-0.000001000000
6963,-4.609961769307,1,2253,-0.000001000000
6965,-7.503584738853,5,653,-0.000001000000
6967,-5.057917692758,1,2259,-0.000001000000
6969,-5.548300206976,2,5227,-0.000001000000
6971,-3.102633160881,1,2265,-0.000001000000
6973,5.127157061810,3,2615,-0.000001000000
6975,-2.775711484736,1,2271,-0.000001000000
6977,-7.503584738853,2,5233,-0.000001000000
6979,-3.632319503368,1,2277,-0.000001000000
6981,1.906612416119,4,1309,-0.000001000000
6983,-3.632319503368,1,2283,-0.000001000000
6985,1.255891826325,2,5239,-0.000001000000
6987,0.359979979423,1,2289,-0.000001000000
6989,1.906612416119,3,2621,-0.000001000000
6991,-3.632319503368,1,2295,-0.000001000000
6993,-1.556000724184,2,5245,-0.000001000000
6995,-4.609961769307,1,2301,-0.000001000000
6997,-0.578358458246,9,41,-0.000001000000
6999,3.822593119727,1,2307,-0.000001000000
7001,-7.503584738853,2,5251,-0.000001000000
7003,0.359979979423,1,2313,-0.000001000000
7005,-7.503584738853,3,2627,-0.000001000000
7007,-3.632319503368,1,2319,-0.000001000000
7009,0.444833160955,2,5257,-0.000001000000
7011,1.337622245362,1,2325,-0.000001000000
7013,-5.548300206976,4,1315,-0.000001000000
7015,-2.367059389555,1,2331,-0.000001000000
7017,-4.691692188343,2,5263,-0.000001000000
7019,-3.632319503368,1,2337,-0.000001000000
7021,-6.525942472914,3,2633,-0.000001000000
7023,3.822593119727,1,2343,-0.000001000000
7025,-5.548300206976,2,5269,-0.000001000000
7027,1.337622245362,1,2349,-0.000001000000
7029,-5.548300206976,5,659,-0.000001000000
7031,-5.587604035246,1,2355,-0.000001000000
7033,-1.350113295346,2,5275,-0.000001000000
7035,-3.632319503368,1,2361,-0.000001000000
7037,-3.835084169711,3,2639,-0.000001000000
7039,-0.820426952858,1,2367,-0.000001000000
7041,2.763220434752,2,5281,-0.000001000000
7043,-2.124990894942,1,2373,-0.000001000000
7045,-1.556000724184,4,1321,-0.000001000000
7047,-2.124990894942,1,2379,-0.000001000000
7049,-1.023191619201,2,5287,-0.000001000000
7051,1.625240093236,1,2385,-0.000001000000
7053,-0.578358458246,3,2645,-0.000001000000
7055,1.337622245362,1,2391,-0.000001000000
7057,-5.548300206976,2,5293,-0.000001000000
7059,1.337622245362,1,2397,-0.000001000000
7061,-7.503584738853,6,331,-0.000001000000
7063,-3.632319503368,1,2403,-0.000001000000
7065,-2.085687066672,2,5299,-0.000001000000
7067,1.337622245362,1,2409,-0.000001000000
7069,1.906612416119,3,2651,-0.000001000000
7071,-2.978476151078,1,2415,-0.000001000000
7073,-2.085687066672,2,5305,-0.000001000000
7075,-6.565246301184,1,2421,-0.000001000000
7077,-5.548300206976,4,1327,-0.000001000000
7079,1.337622245362,1,2427,-0.000001000000
7081,-2.203598551482,2,5311,-0.000001000000
7083,-4.609961769307,1,2433,-0.000001000000
7085,-5.548300206976,3,2657,-0.000001000000
7087,2.315264511300,1,2439,-0.000001000000
7089,-5.548300206976,2,5317,-0.000001000000
7091,-5.139648111794,1,2445,-0.000001000000
7093,-5.548300206976,5,665,-0.000001000000
7095,2.315264511300,1,2451,-0.000001000000
7097,-5.548300206976,2,5323,-0.000001000000
7099,2.315264511300,1,2457,-0.000001000000
7101,-3.102633160881,3,2663,-0.000001000000
7103,0.526563579991,1,2463,-0.000001000000
7105,-5.548300206976,2,5329,-0.000001000000
7107,2.315264511300,1,2469,-0.000001000000
7109,-0.578358458246,4,1333,-0.000001000000
7111,-2.654677237430,1,2475,-0.000001000000
7113,-5.669334454282,2,5335,-0.000001000000
7115,-5.139648111794,1,2481,-0.000001000000
7117,1.906612416119,3,2669,-0.000001000000
7119,-2.654677237430,1,2487,-0.000001000000
7121,1.906612416119,2,5341,-0.000001000000
7123,2.315264511300,1,2493,-0.000001000000
7125,-4.040971598549,7,167,-0.000001000000
7127,9.161883135367,1,2499,-0.000001000000
7129,-0.578358458246,2,5347,-0.000001000000
7131,-1.147348629003,1,2505,-0.000001000000
7133,-5.996256130427,3,2675,-0.000001000000
7135,4.273671805674,1,2511,-0.000001000000
7137,-3.387128246260,2,5353,-0.000001000000
7139,-5.139648111794,1,2517,-0.000001000000
7141,-7.503584738853,4,1339,-0.000001000000
7143,2.315264511300,1,2523,-0.000001000000
7145,0.565867408261,2,5359,-0.000001000000
7147,-2.654677237430,1,2529,-0.000001000000
7149,-5.996256130427,3,2681,-0.000001000000
7151,-1.104922038237,1,2535,-0.000001000000
7153,-4.040971598549,2,5365,-0.000001000000
7155,-5.587604035246,1,2541,-0.000001000000
7157,-0.290740610371,5,671,-0.000001000000
7159,-5.587604035246,1,2547,-0.000001000000
7161,5.045426642774,2,5371,-0.000001000000
7163,2.684612778211,1,2553,-0.000001000000
7165,5.045426642774,3,2687,-0.000001000000
7167,4.927515157964,1,2559,-0.000001000000
7169,-4.040971598549,2,5377,-0.000001000000
7171,-4.162005845856,1,2565,-0.000001000000
7173,-0.578358458246,4,1345,-0.000001000000
7175,-4.162005845856,1,2571,-0.000001000000
7177,-4.243736264892,2,5383,-0.000001000000
7179,-6.117290377733,1,2577,-0.000001000000
7181,-4.570657941037,3,2693,-0.000001000000
7183,-4.162005845856,1,2583,-0.000001000000
7185,-4.570657941037,2,5389,-0.000001000000
7187,-5.139648111794,1,2589,-0.000001000000
7189,-0.578358458246,6,337,-0.000001000000
7191,-0.169706363065,1,2595,-0.000001000000
7193,2.884254682058,2,5395,-0.000001000000
7195,-2.612250646663,1,2601,-0.000001000000
7197,-4.570657941037,3,2699,-0.000001000000
7199,5.535809156991,1,2607,-0.000001000000
7201,-2.246025142248,2,5401,-0.000001000000
7203,-6.117290377733,1,2613,-0.000001000000
7205,2.884254682058,4,1351,-0.000001000000
7207,-0.169706363065,1,2619,-0.000001000000
7209,-3.508162493566,2,5407,-0.000001000000
7211,-6.117290377733,1,2625,-0.000001000000
7213,-6.525942472914,3,2705,-0.000001000000
7215,10.139525401306,1,2631,-0.000001000000
7217,-6.525942472914,2,5413,-0.000001000000
7219,-4.162005845856,1,2637,-0.000001000000
7221,-5.548300206976,5,677,-0.000001000000
7223,-0.169706363065,1,2643,-0.000001000000
7225,-6.525942472914,2,5419,-0.000001000000
7227,-0.699392705552,1,2649,-0.000001000000
7229,-0.578358458246,3,2711,-0.000001000000
7231,-2.448789808591,1,2655,-0.000001000000
7233,2.884254682058,2,5425,-0.000001000000
7235,-4.162005845856,1,2661,-0.000001000000
7237,-5.548300206976,4,1357,-0.000001000000
7239,-4.609961769307,1,2667,-0.000001000000
7241,1.013823331713,2,5431,-0.000001000000
7243,0.807935902874,1,2673,-0.000001000000
7245,-4.570657941037,3,2717,-0.000001000000
7247,-6.117290377733,1,2679,-0.000001000000
7249,-4.570657941037,2,5437,-0.000001000000
7251,1.095553750749,1,2685,-0.000001000000
7253,-8.481227004792,8,85,-0.000001000000
7255,0.807935902874,1,2691,-0.000001000000
7257,-4.570657941037,2,5443,-0.000001000000
7259,4.270549043178,1,2697,-0.000001000000
7261,-5.548300206976,3,2723,-0.000001000000
7263,1.461779255164,1,2703,-0.000001000000
7265,-1.431843714382,2,5449,-0.000001000000
7267,-4.162005845856,1,2709,-0.000001000000
7269,-2.775711484736,4,1363,-0.000001000000
7271,3.214299120699,1,2715,-0.000001000000
7273,-3.266093998953,2,5455,-0.000001000000
7275,-3.184363579917,1,2721,-0.000001000000
7277,-0.209010191335,3,2729,-0.000001000000
7279,3.580524625114,1,2727,-0.000001000000
7281,-7.788079824232,2,5461,-0.000001000000
7283,-5.139648111794,1,2733,-0.000001000000
7285,-6.525942472914,5,683,-0.000001000000
7287,-5.139648111794,1,2739,-0.000001000000
7289,-0.653843352290,2,5467,-0.000001000000
7291,-5.139648111794,1,2745,-0.000001000000
7293,3.008411691860,3,2735,-0.000001000000
7295,0.402406570189,1,2751,-0.000001000000
7297,2.884254682058,2,5473,-0.000001000000
7299,1.785578168813,1,2757,-0.000001000000
7301,-6.525942472914,4,1369,-0.000001000000
7303,-5.139648111794,1,2763,-0.000001000000
7305,5.496505328721,2,5479,-0.000001000000
7307,-3.184363579917,1,2769,-0.000001000000
7309,0.399283807693,3,2741,-0.000001000000
7311,-3.184363579917,1,2775,-0.000001000000
7313,-0.578358458246,2,5485,-0.000001000000
7315,1.785578168813,1,2781,-0.000001000000
7317,0.399283807693,6,343,-0.000001000000
7319,-5.669334454282,1,2787,-0.000001000000
7321,-2.569824055897,2,5491,-0.000001000000
7323,0.278249560387,1,2793,-0.000001000000
7325,-4.570657941037,3,2747,-0.000001000000
7327,-2.612250646663,1,2799,-0.000001000000
7329,-1.147348629003,2,5497,-0.000001000000
7331,-1.677034971491,1,2805,-0.000001000000
7333,-6.525942472914,4,1375,-0.000001000000
7335,-1.023191619201,1,2811,-0.000001000000
7337,4.273671805674,2,5503,-0.000001000000
7339,-1.677034971491,1,2817,-0.000001000000
7341,0.399283807693,3,2753,-0.000001000000
7343,-3.632319503368,1,2823,-0.000001000000
7345,2.884254682058,2,5509,-0.000001000000
7347,1.785578168813,1,2829,-0.000001000000
